hhid,cpi_code,cpi_category,total_spend_rwf,province,district,ur,quintile,weight,poverty,total_hh_spend,spend_share_pct
313680.0,07,Transport,200.0,Eastern,Kirehe,Rural,Q3,195.73116290541375,Non Poor,29958.25,0.67
313680.0,08,Communication,600.0,Eastern,Kirehe,Rural,Q3,195.73116290541375,Non Poor,29958.25,2.0
313681.0,04,Housing and utilities,70.0,Eastern,Kirehe,Rural,Q4,195.73116290541375,Non Poor,1684.316,4.16
313681.0,08,Communication,300.0,Eastern,Kirehe,Rural,Q4,195.73116290541375,Non Poor,1684.316,17.81
313681.0,12,Miscellaneous,500.0,Eastern,Kirehe,Rural,Q4,195.73116290541375,Non Poor,1684.316,29.69
313682.0,03,Clothing and footwear,6000.0,Eastern,Kirehe,Rural,Q4,195.73116290541375,Non Poor,21548.752,27.84
313682.0,04,Housing and utilities,80.0,Eastern,Kirehe,Rural,Q4,195.73116290541375,Non Poor,21548.752,0.37
313683.0,04,Housing and utilities,1200.0,Eastern,Kirehe,Rural,Q2,195.73116290541375,Non Poor,8113.75,14.79
313683.0,08,Communication,300.0,Eastern,Kirehe,Rural,Q2,195.73116290541375,Non Poor,8113.75,3.7
313684.0,03,Clothing and footwear,13000.0,Eastern,Kirehe,Rural,Q4,195.73116290541375,Non Poor,17725.73,73.34
313684.0,04,Housing and utilities,68.0,Eastern,Kirehe,Rural,Q4,195.73116290541375,Non Poor,17725.73,0.38
313684.0,08,Communication,400.0,Eastern,Kirehe,Rural,Q4,195.73116290541375,Non Poor,17725.73,2.26
313685.0,04,Housing and utilities,105.0,Eastern,Kirehe,Rural,Q3,195.73116290541375,Non Poor,6716.5,1.56
313686.0,03,Clothing and footwear,10000.0,Eastern,Kirehe,Rural,Q2,195.73116290541375,Non Poor,10917.0,91.6
313686.0,04,Housing and utilities,90.0,Eastern,Kirehe,Rural,Q2,195.73116290541375,Non Poor,10917.0,0.82
313687.0,03,Clothing and footwear,5000.0,Eastern,Kirehe,Urban,Q4,277.0798122065728,Non Poor,19893.675,25.13
313687.0,04,Housing and utilities,150.0,Eastern,Kirehe,Urban,Q4,277.0798122065728,Non Poor,19893.675,0.75
313687.0,05,Furnishing and household,8000.0,Eastern,Kirehe,Urban,Q4,277.0798122065728,Non Poor,19893.675,40.21
313687.0,09,Recreation and culture,1000.0,Eastern,Kirehe,Urban,Q4,277.0798122065728,Non Poor,19893.675,5.03
313688.0,03,Clothing and footwear,2000.0,Eastern,Kirehe,Urban,Q4,277.0798122065728,Non Poor,30517.75,6.55
313688.0,04,Housing and utilities,150.0,Eastern,Kirehe,Urban,Q4,277.0798122065728,Non Poor,30517.75,0.49
313688.0,05,Furnishing and household,16000.0,Eastern,Kirehe,Urban,Q4,277.0798122065728,Non Poor,30517.75,52.43
313688.0,12,Miscellaneous,1200.0,Eastern,Kirehe,Urban,Q4,277.0798122065728,Non Poor,30517.75,3.93
313689.0,04,Housing and utilities,150.0,Eastern,Kirehe,Urban,Q3,277.0798122065728,Non Poor,15084.0,0.99
313689.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Urban,Q3,277.0798122065728,Non Poor,15084.0,19.89
313689.0,06,Health,2000.0,Eastern,Kirehe,Urban,Q3,277.0798122065728,Non Poor,15084.0,13.26
313689.0,08,Communication,600.0,Eastern,Kirehe,Urban,Q3,277.0798122065728,Non Poor,15084.0,3.98
313690.0,03,Clothing and footwear,700.0,Eastern,Kirehe,Urban,Q5,277.0798122065728,Non Poor,41912.509,1.67
313690.0,04,Housing and utilities,3040.0,Eastern,Kirehe,Urban,Q5,277.0798122065728,Non Poor,41912.509,7.25
313690.0,05,Furnishing and household,10000.0,Eastern,Kirehe,Urban,Q5,277.0798122065728,Non Poor,41912.509,23.86
313690.0,06,Health,800.0,Eastern,Kirehe,Urban,Q5,277.0798122065728,Non Poor,41912.509,1.91
313690.0,12,Miscellaneous,200.0,Eastern,Kirehe,Urban,Q5,277.0798122065728,Non Poor,41912.509,0.48
313691.0,04,Housing and utilities,40.0,Eastern,Kirehe,Urban,Q3,277.0798122065728,Non Poor,17056.0,0.23
313692.0,04,Housing and utilities,40.0,Eastern,Kirehe,Urban,Q1,277.0798122065728,Moderately poor,16700.751,0.24
313693.0,04,Housing and utilities,35060.0,Eastern,Kirehe,Urban,Q3,277.0798122065728,Non Poor,50780.55,69.04
313693.0,05,Furnishing and household,13000.0,Eastern,Kirehe,Urban,Q3,277.0798122065728,Non Poor,50780.55,25.6
313694.0,03,Clothing and footwear,4000.0,Eastern,Kirehe,Urban,Q4,277.0798122065728,Non Poor,36309.3,11.02
313694.0,04,Housing and utilities,7080.0,Eastern,Kirehe,Urban,Q4,277.0798122065728,Non Poor,36309.3,19.5
313695.0,03,Clothing and footwear,5000.0,Eastern,Kirehe,Urban,Q5,277.0798122065728,Non Poor,67614.765,7.39
313695.0,04,Housing and utilities,39080.0,Eastern,Kirehe,Urban,Q5,277.0798122065728,Non Poor,67614.765,57.8
313695.0,05,Furnishing and household,13000.0,Eastern,Kirehe,Urban,Q5,277.0798122065728,Non Poor,67614.765,19.23
313695.0,09,Recreation and culture,2000.0,Eastern,Kirehe,Urban,Q5,277.0798122065728,Non Poor,67614.765,2.96
313696.0,04,Housing and utilities,38050.0,Eastern,Kirehe,Rural,Q3,230.6324092855533,Non Poor,53629.1,70.95
313697.0,04,Housing and utilities,7052.0,Eastern,Kirehe,Rural,Q4,230.6324092855533,Non Poor,18113.674,38.93
313697.0,06,Health,1000.0,Eastern,Kirehe,Rural,Q4,230.6324092855533,Non Poor,18113.674,5.52
313698.0,03,Clothing and footwear,4000.0,Eastern,Kirehe,Rural,Q5,230.6324092855533,Non Poor,54312.425,7.36
313698.0,04,Housing and utilities,9585.0,Eastern,Kirehe,Rural,Q5,230.6324092855533,Non Poor,54312.425,17.65
313698.0,05,Furnishing and household,17700.0,Eastern,Kirehe,Rural,Q5,230.6324092855533,Non Poor,54312.425,32.59
313698.0,12,Miscellaneous,1000.0,Eastern,Kirehe,Rural,Q5,230.6324092855533,Non Poor,54312.425,1.84
313699.0,03,Clothing and footwear,2000.0,Eastern,Kirehe,Rural,Q4,230.6324092855533,Non Poor,69295.5,2.89
313699.0,04,Housing and utilities,49085.0,Eastern,Kirehe,Rural,Q4,230.6324092855533,Non Poor,69295.5,70.83
313699.0,05,Furnishing and household,3500.0,Eastern,Kirehe,Rural,Q4,230.6324092855533,Non Poor,69295.5,5.05
313700.0,03,Clothing and footwear,4000.0,Eastern,Kirehe,Rural,Q3,230.6324092855533,Non Poor,64528.026,6.2
313700.0,04,Housing and utilities,49085.0,Eastern,Kirehe,Rural,Q3,230.6324092855533,Non Poor,64528.026,76.07
313700.0,05,Furnishing and household,4000.0,Eastern,Kirehe,Rural,Q3,230.6324092855533,Non Poor,64528.026,6.2
313700.0,06,Health,1500.0,Eastern,Kirehe,Rural,Q3,230.6324092855533,Non Poor,64528.026,2.32
313701.0,04,Housing and utilities,35040.0,Eastern,Kirehe,Rural,Q2,230.6324092855533,Non Poor,70442.00200000001,49.74
313701.0,05,Furnishing and household,5000.0,Eastern,Kirehe,Rural,Q2,230.6324092855533,Non Poor,70442.00200000001,7.1
313702.0,04,Housing and utilities,35040.0,Eastern,Kirehe,Rural,Q3,230.6324092855533,Non Poor,52953.509,66.17
313702.0,05,Furnishing and household,5000.0,Eastern,Kirehe,Rural,Q3,230.6324092855533,Non Poor,52953.509,9.44
313702.0,06,Health,1000.0,Eastern,Kirehe,Rural,Q3,230.6324092855533,Non Poor,52953.509,1.89
313703.0,03,Clothing and footwear,19000.0,Eastern,Kirehe,Rural,Q4,230.6324092855533,Non Poor,68750.125,27.64
313703.0,04,Housing and utilities,35040.0,Eastern,Kirehe,Rural,Q4,230.6324092855533,Non Poor,68750.125,50.97
313703.0,05,Furnishing and household,5000.0,Eastern,Kirehe,Rural,Q4,230.6324092855533,Non Poor,68750.125,7.27
313704.0,04,Housing and utilities,4055.0,Eastern,Kirehe,Rural,Q2,230.6324092855533,Non Poor,11395.1,35.59
313705.0,04,Housing and utilities,49085.0,Eastern,Kirehe,Rural,Q5,201.4249072602014,Non Poor,52747.375,93.06
313705.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q5,201.4249072602014,Non Poor,52747.375,5.69
313705.0,08,Communication,200.0,Eastern,Kirehe,Rural,Q5,201.4249072602014,Non Poor,52747.375,0.38
313706.0,02,Alcoholic beverages and tobacco,200.0,Eastern,Kirehe,Rural,Q3,201.4249072602014,Non Poor,137907.022,0.15
313706.0,03,Clothing and footwear,38500.0,Eastern,Kirehe,Rural,Q3,201.4249072602014,Non Poor,137907.022,27.92
313706.0,04,Housing and utilities,64085.0,Eastern,Kirehe,Rural,Q3,201.4249072602014,Non Poor,137907.022,46.47
313706.0,05,Furnishing and household,13500.0,Eastern,Kirehe,Rural,Q3,201.4249072602014,Non Poor,137907.022,9.79
313706.0,06,Health,12000.0,Eastern,Kirehe,Rural,Q3,201.4249072602014,Non Poor,137907.022,8.7
313706.0,12,Miscellaneous,2400.0,Eastern,Kirehe,Rural,Q3,201.4249072602014,Non Poor,137907.022,1.74
313707.0,04,Housing and utilities,59585.0,Eastern,Kirehe,Rural,Q5,201.4249072602014,Non Poor,70006.0,85.11
313707.0,05,Furnishing and household,3100.0,Eastern,Kirehe,Rural,Q5,201.4249072602014,Non Poor,70006.0,4.43
313707.0,06,Health,6000.0,Eastern,Kirehe,Rural,Q5,201.4249072602014,Non Poor,70006.0,8.57
313708.0,03,Clothing and footwear,18500.0,Eastern,Kirehe,Rural,Q4,201.4249072602014,Non Poor,81054.5,22.82
313708.0,04,Housing and utilities,45000.0,Eastern,Kirehe,Rural,Q4,201.4249072602014,Non Poor,81054.5,55.52
313708.0,05,Furnishing and household,1500.0,Eastern,Kirehe,Rural,Q4,201.4249072602014,Non Poor,81054.5,1.85
313708.0,08,Communication,200.0,Eastern,Kirehe,Rural,Q4,201.4249072602014,Non Poor,81054.5,0.25
313708.0,12,Miscellaneous,8000.0,Eastern,Kirehe,Rural,Q4,201.4249072602014,Non Poor,81054.5,9.87
313709.0,03,Clothing and footwear,1000.0,Eastern,Kirehe,Rural,Q4,201.4249072602014,Non Poor,69674.001,1.44
313709.0,04,Housing and utilities,51500.0,Eastern,Kirehe,Rural,Q4,201.4249072602014,Non Poor,69674.001,73.92
313709.0,12,Miscellaneous,500.0,Eastern,Kirehe,Rural,Q4,201.4249072602014,Non Poor,69674.001,0.72
313710.0,03,Clothing and footwear,7000.0,Eastern,Kirehe,Rural,Q3,201.4249072602014,Non Poor,60196.553,11.63
313710.0,04,Housing and utilities,45560.0,Eastern,Kirehe,Rural,Q3,201.4249072602014,Non Poor,60196.553,75.69
313710.0,06,Health,1500.0,Eastern,Kirehe,Rural,Q3,201.4249072602014,Non Poor,60196.553,2.49
313710.0,07,Transport,3000.0,Eastern,Kirehe,Rural,Q3,201.4249072602014,Non Poor,60196.553,4.98
313710.0,08,Communication,200.0,Eastern,Kirehe,Rural,Q3,201.4249072602014,Non Poor,60196.553,0.33
313711.0,04,Housing and utilities,35.0,Eastern,Kirehe,Rural,Q4,201.4249072602014,Non Poor,4938.86,0.71
313712.0,04,Housing and utilities,40.0,Eastern,Kirehe,Rural,Q4,201.4249072602014,Non Poor,10852.475,0.37
313712.0,12,Miscellaneous,2500.0,Eastern,Kirehe,Rural,Q4,201.4249072602014,Non Poor,10852.475,23.04
313713.0,03,Clothing and footwear,3000.0,Eastern,Kirehe,Rural,Q2,201.4249072602014,Moderately poor,11953.15,25.1
313713.0,04,Housing and utilities,35.0,Eastern,Kirehe,Rural,Q2,201.4249072602014,Moderately poor,11953.15,0.29
313713.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q2,201.4249072602014,Moderately poor,11953.15,25.1
313714.0,04,Housing and utilities,150.0,Eastern,Kirehe,Rural,Q5,214.58861236802414,Non Poor,4023.772,3.73
313714.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q5,214.58861236802414,Non Poor,4023.772,74.56
313715.0,03,Clothing and footwear,70000.0,Eastern,Kirehe,Rural,Q3,214.58861236802414,Non Poor,131437.022,53.26
313715.0,04,Housing and utilities,49085.0,Eastern,Kirehe,Rural,Q3,214.58861236802414,Non Poor,131437.022,37.34
313715.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q3,214.58861236802414,Non Poor,131437.022,2.28
313716.0,03,Clothing and footwear,15000.0,Eastern,Kirehe,Rural,Q4,214.58861236802414,Non Poor,54738.875,27.4
313716.0,04,Housing and utilities,200.0,Eastern,Kirehe,Rural,Q4,214.58861236802414,Non Poor,54738.875,0.37
313716.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q4,214.58861236802414,Non Poor,54738.875,5.48
313716.0,06,Health,25000.0,Eastern,Kirehe,Rural,Q4,214.58861236802414,Non Poor,54738.875,45.67
313716.0,07,Transport,400.0,Eastern,Kirehe,Rural,Q4,214.58861236802414,Non Poor,54738.875,0.73
313716.0,12,Miscellaneous,8000.0,Eastern,Kirehe,Rural,Q4,214.58861236802414,Non Poor,54738.875,14.61
313717.0,03,Clothing and footwear,4500.0,Eastern,Kirehe,Rural,Q1,214.58861236802414,Moderately poor,19753.625,22.78
313717.0,04,Housing and utilities,10000.0,Eastern,Kirehe,Rural,Q1,214.58861236802414,Moderately poor,19753.625,50.62
313717.0,06,Health,3000.0,Eastern,Kirehe,Rural,Q1,214.58861236802414,Moderately poor,19753.625,15.19
313718.0,03,Clothing and footwear,7100.0,Eastern,Kirehe,Rural,Q2,214.58861236802414,Non Poor,9402.678,75.51
313718.0,04,Housing and utilities,30.0,Eastern,Kirehe,Rural,Q2,214.58861236802414,Non Poor,9402.678,0.32
313718.0,12,Miscellaneous,300.0,Eastern,Kirehe,Rural,Q2,214.58861236802414,Non Poor,9402.678,3.19
313719.0,04,Housing and utilities,100.0,Eastern,Kirehe,Rural,Q3,214.58861236802414,Non Poor,20730.5,0.48
313720.0,04,Housing and utilities,100.0,Eastern,Kirehe,Rural,Q2,214.58861236802414,Moderately poor,1402.5,7.13
313720.0,09,Recreation and culture,100.0,Eastern,Kirehe,Rural,Q2,214.58861236802414,Moderately poor,1402.5,7.13
313721.0,02,Alcoholic beverages and tobacco,500.0,Eastern,Kirehe,Rural,Q1,214.58861236802414,Moderately poor,50787.83,0.98
313721.0,03,Clothing and footwear,24500.0,Eastern,Kirehe,Rural,Q1,214.58861236802414,Moderately poor,50787.83,48.24
313721.0,04,Housing and utilities,75.0,Eastern,Kirehe,Rural,Q1,214.58861236802414,Moderately poor,50787.83,0.15
313721.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q1,214.58861236802414,Moderately poor,50787.83,5.91
313721.0,06,Health,15000.0,Eastern,Kirehe,Rural,Q1,214.58861236802414,Moderately poor,50787.83,29.53
313722.0,10,Education,400.0,Eastern,Kirehe,Rural,Q5,214.58861236802414,Non Poor,5304.9,7.54
313723.0,04,Housing and utilities,150.0,Eastern,Kirehe,Rural,Q3,214.49486461251166,Non Poor,11255.0,1.33
313723.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q3,214.49486461251166,Non Poor,11255.0,26.65
313724.0,04,Housing and utilities,150.0,Eastern,Kirehe,Rural,Q3,214.49486461251166,Non Poor,12244.39,1.23
313724.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q3,214.49486461251166,Non Poor,12244.39,24.5
313725.0,04,Housing and utilities,150.0,Eastern,Kirehe,Rural,Q5,214.49486461251166,Non Poor,32955.0,0.46
313725.0,05,Furnishing and household,19000.0,Eastern,Kirehe,Rural,Q5,214.49486461251166,Non Poor,32955.0,57.65
313726.0,04,Housing and utilities,50.0,Eastern,Kirehe,Rural,Q4,214.49486461251166,Non Poor,29766.253,0.17
313726.0,05,Furnishing and household,5000.0,Eastern,Kirehe,Rural,Q4,214.49486461251166,Non Poor,29766.253,16.8
313727.0,03,Clothing and footwear,15000.0,Eastern,Kirehe,Rural,Q5,214.49486461251166,Non Poor,22465.8,66.77
313727.0,04,Housing and utilities,40.0,Eastern,Kirehe,Rural,Q5,214.49486461251166,Non Poor,22465.8,0.18
313727.0,05,Furnishing and household,1500.0,Eastern,Kirehe,Rural,Q5,214.49486461251166,Non Poor,22465.8,6.68
313727.0,12,Miscellaneous,100.0,Eastern,Kirehe,Rural,Q5,214.49486461251166,Non Poor,22465.8,0.45
313728.0,03,Clothing and footwear,2500.0,Eastern,Kirehe,Rural,Q4,214.49486461251166,Non Poor,63126.57,3.96
313728.0,04,Housing and utilities,38000.0,Eastern,Kirehe,Rural,Q4,214.49486461251166,Non Poor,63126.57,60.2
313729.0,02,Alcoholic beverages and tobacco,4200.0,Eastern,Kirehe,Rural,Q3,214.49486461251166,Non Poor,9474.130000000001,44.33
313729.0,04,Housing and utilities,250.0,Eastern,Kirehe,Rural,Q3,214.49486461251166,Non Poor,9474.130000000001,2.64
313730.0,02,Alcoholic beverages and tobacco,300.0,Eastern,Kirehe,Rural,Q1,214.49486461251166,Moderately poor,10369.1,2.89
313730.0,04,Housing and utilities,50.0,Eastern,Kirehe,Rural,Q1,214.49486461251166,Moderately poor,10369.1,0.48
313730.0,08,Communication,100.0,Eastern,Kirehe,Rural,Q1,214.49486461251166,Moderately poor,10369.1,0.96
313730.0,12,Miscellaneous,100.0,Eastern,Kirehe,Rural,Q1,214.49486461251166,Moderately poor,10369.1,0.96
313732.0,04,Housing and utilities,45000.0,Eastern,Kirehe,Rural,Q4,199.75131516021045,Non Poor,63718.018,70.62
313732.0,05,Furnishing and household,5000.0,Eastern,Kirehe,Rural,Q4,199.75131516021045,Non Poor,63718.018,7.85
313733.0,03,Clothing and footwear,72000.0,Eastern,Kirehe,Rural,Q5,199.75131516021045,Non Poor,123122.0,58.48
313733.0,04,Housing and utilities,45000.0,Eastern,Kirehe,Rural,Q5,199.75131516021045,Non Poor,123122.0,36.55
313733.0,08,Communication,300.0,Eastern,Kirehe,Rural,Q5,199.75131516021045,Non Poor,123122.0,0.24
313734.0,03,Clothing and footwear,21500.0,Eastern,Kirehe,Rural,Q2,199.75131516021045,Non Poor,46216.1,46.52
313734.0,04,Housing and utilities,50.0,Eastern,Kirehe,Rural,Q2,199.75131516021045,Non Poor,46216.1,0.11
313734.0,05,Furnishing and household,18000.0,Eastern,Kirehe,Rural,Q2,199.75131516021045,Non Poor,46216.1,38.95
313734.0,06,Health,3000.0,Eastern,Kirehe,Rural,Q2,199.75131516021045,Non Poor,46216.1,6.49
313734.0,12,Miscellaneous,150.0,Eastern,Kirehe,Rural,Q2,199.75131516021045,Non Poor,46216.1,0.32
313735.0,03,Clothing and footwear,9000.0,Eastern,Kirehe,Rural,Q2,199.75131516021045,Moderately poor,30746.408,29.27
313735.0,04,Housing and utilities,1542.0,Eastern,Kirehe,Rural,Q2,199.75131516021045,Moderately poor,30746.408,5.02
313735.0,05,Furnishing and household,13000.0,Eastern,Kirehe,Rural,Q2,199.75131516021045,Moderately poor,30746.408,42.28
313735.0,07,Transport,1000.0,Eastern,Kirehe,Rural,Q2,199.75131516021045,Moderately poor,30746.408,3.25
313735.0,08,Communication,200.0,Eastern,Kirehe,Rural,Q2,199.75131516021045,Moderately poor,30746.408,0.65
313736.0,02,Alcoholic beverages and tobacco,100.0,Eastern,Kirehe,Rural,Q4,199.75131516021045,Non Poor,8810.023000000001,1.14
313736.0,04,Housing and utilities,150.0,Eastern,Kirehe,Rural,Q4,199.75131516021045,Non Poor,8810.023000000001,1.7
313736.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q4,199.75131516021045,Non Poor,8810.023000000001,34.05
313736.0,09,Recreation and culture,600.0,Eastern,Kirehe,Rural,Q4,199.75131516021045,Non Poor,8810.023000000001,6.81
313737.0,04,Housing and utilities,300.0,Eastern,Kirehe,Rural,Q3,199.75131516021045,Non Poor,9387.380000000001,3.2
313737.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q3,199.75131516021045,Non Poor,9387.380000000001,31.96
313737.0,08,Communication,400.0,Eastern,Kirehe,Rural,Q3,199.75131516021045,Non Poor,9387.380000000001,4.26
313737.0,12,Miscellaneous,100.0,Eastern,Kirehe,Rural,Q3,199.75131516021045,Non Poor,9387.380000000001,1.07
313738.0,03,Clothing and footwear,16000.0,Eastern,Kirehe,Rural,Q3,199.75131516021045,Non Poor,45782.883,34.95
313738.0,04,Housing and utilities,150.0,Eastern,Kirehe,Rural,Q3,199.75131516021045,Non Poor,45782.883,0.33
313738.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q3,199.75131516021045,Non Poor,45782.883,6.55
313738.0,06,Health,21000.0,Eastern,Kirehe,Rural,Q3,199.75131516021045,Non Poor,45782.883,45.87
313739.0,03,Clothing and footwear,91000.0,Eastern,Kirehe,Rural,Q5,199.75131516021045,Non Poor,97151.85,93.67
313740.0,03,Clothing and footwear,209000.0,Eastern,Kirehe,Rural,Q4,199.75131516021045,Non Poor,289544.9,72.18
313740.0,04,Housing and utilities,38000.0,Eastern,Kirehe,Rural,Q4,199.75131516021045,Non Poor,289544.9,13.12
313740.0,09,Recreation and culture,10000.0,Eastern,Kirehe,Rural,Q4,199.75131516021045,Non Poor,289544.9,3.45
313740.0,12,Miscellaneous,13000.0,Eastern,Kirehe,Rural,Q4,199.75131516021045,Non Poor,289544.9,4.49
313741.0,03,Clothing and footwear,42000.0,Eastern,Kirehe,Rural,Q3,208.68250377073906,Non Poor,55822.013,75.24
313741.0,04,Housing and utilities,80.0,Eastern,Kirehe,Rural,Q3,208.68250377073906,Non Poor,55822.013,0.14
313741.0,05,Furnishing and household,11000.0,Eastern,Kirehe,Rural,Q3,208.68250377073906,Non Poor,55822.013,19.71
313742.0,04,Housing and utilities,260.0,Eastern,Kirehe,Rural,Q3,208.68250377073906,Non Poor,14326.691,1.81
313743.0,05,Furnishing and household,4000.0,Eastern,Kirehe,Rural,Q4,208.68250377073906,Non Poor,18032.52,22.18
313744.0,04,Housing and utilities,650.0,Eastern,Kirehe,Rural,Q4,208.68250377073906,Non Poor,5818.892,11.17
313744.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q4,208.68250377073906,Non Poor,5818.892,51.56
313744.0,12,Miscellaneous,500.0,Eastern,Kirehe,Rural,Q4,208.68250377073906,Non Poor,5818.892,8.59
313745.0,04,Housing and utilities,140.0,Eastern,Kirehe,Rural,Q2,208.68250377073906,Moderately poor,3422.263,4.09
313745.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q2,208.68250377073906,Moderately poor,3422.263,87.66
313746.0,03,Clothing and footwear,10900.0,Eastern,Kirehe,Rural,Q2,208.68250377073906,Non Poor,43215.363,25.22
313746.0,04,Housing and utilities,800.0,Eastern,Kirehe,Rural,Q2,208.68250377073906,Non Poor,43215.363,1.85
313746.0,05,Furnishing and household,3000.0,Eastern,Kirehe,Rural,Q2,208.68250377073906,Non Poor,43215.363,6.94
313746.0,06,Health,14000.0,Eastern,Kirehe,Rural,Q2,208.68250377073906,Non Poor,43215.363,32.4
313747.0,04,Housing and utilities,100.0,Eastern,Kirehe,Rural,Q3,208.68250377073906,Non Poor,25830.2,0.39
313747.0,05,Furnishing and household,13000.0,Eastern,Kirehe,Rural,Q3,208.68250377073906,Non Poor,25830.2,50.33
313748.0,04,Housing and utilities,200.0,Eastern,Kirehe,Rural,Q2,208.68250377073906,Moderately poor,12600.5,1.59
313748.0,08,Communication,300.0,Eastern,Kirehe,Rural,Q2,208.68250377073906,Moderately poor,12600.5,2.38
313749.0,05,Furnishing and household,13000.0,Eastern,Kirehe,Rural,Q5,208.68250377073906,Non Poor,23862.9,54.48
313750.0,03,Clothing and footwear,20000.0,Eastern,Kirehe,Rural,Q1,202.4951519069166,Moderately poor,88040.0,22.72
313750.0,04,Housing and utilities,46935.0,Eastern,Kirehe,Rural,Q1,202.4951519069166,Moderately poor,88040.0,53.31
