hhid,province,district,ur,quintile,weight,poverty,epov_jan,strata_id
310542.0,Northern,Musanze,Rural,Q3,246.73952641165758,Non Poor,Non Extreme Poor,432
310543.0,Northern,Musanze,Rural,Q5,246.73952641165758,Non Poor,Non Extreme Poor,432
310544.0,Northern,Musanze,Rural,Q3,246.73952641165758,Non Poor,Non Extreme Poor,432
310545.0,Northern,Musanze,Rural,Q3,246.73952641165758,Non Poor,Non Extreme Poor,432
310546.0,Northern,Musanze,Rural,Q3,246.73952641165758,Non Poor,Non Extreme Poor,432
310547.0,Northern,Musanze,Rural,Q5,234.72566137566136,Non Poor,Non Extreme Poor,432
310548.0,Northern,Musanze,Rural,Q5,234.72566137566136,Non Poor,Non Extreme Poor,432
310549.0,Northern,Musanze,Rural,Q3,234.72566137566136,Non Poor,Non Extreme Poor,432
310550.0,Northern,Musanze,Rural,Q3,234.72566137566136,Non Poor,Non Extreme Poor,432
310551.0,Northern,Musanze,Rural,Q1,234.72566137566136,Moderately poor,Non Extreme Poor,432
310552.0,Northern,Musanze,Rural,Q4,234.72566137566136,Non Poor,Non Extreme Poor,432
310553.0,Northern,Musanze,Rural,Q5,234.72566137566136,Non Poor,Non Extreme Poor,432
310554.0,Northern,Musanze,Rural,Q4,234.72566137566136,Non Poor,Non Extreme Poor,432
310555.0,Northern,Musanze,Rural,Q4,234.72566137566136,Non Poor,Non Extreme Poor,432
310556.0,Northern,Musanze,Rural,Q2,240.4615384615385,Moderately poor,Non Extreme Poor,432
310557.0,Northern,Musanze,Rural,Q3,240.4615384615385,Non Poor,Non Extreme Poor,432
310558.0,Northern,Musanze,Rural,Q3,240.4615384615385,Non Poor,Non Extreme Poor,432
310559.0,Northern,Musanze,Rural,Q3,240.4615384615385,Non Poor,Non Extreme Poor,432
310560.0,Northern,Musanze,Rural,Q5,240.4615384615385,Non Poor,Non Extreme Poor,432
310561.0,Northern,Musanze,Rural,Q4,240.4615384615385,Non Poor,Non Extreme Poor,432
310562.0,Northern,Musanze,Rural,Q4,240.4615384615385,Non Poor,Non Extreme Poor,432
310563.0,Northern,Musanze,Rural,Q5,240.4615384615385,Non Poor,Non Extreme Poor,432
310564.0,Northern,Musanze,Rural,Q1,240.4615384615385,Severaly Poor,1.0,432
310565.0,Northern,Musanze,Urban,Q1,248.9580597145609,Moderately poor,Non Extreme Poor,431
310566.0,Northern,Musanze,Urban,Q2,248.9580597145609,Non Poor,Non Extreme Poor,431
310567.0,Northern,Musanze,Urban,Q4,248.9580597145609,Non Poor,Non Extreme Poor,431
310568.0,Northern,Musanze,Urban,Q2,248.9580597145609,Non Poor,Non Extreme Poor,431
310569.0,Northern,Musanze,Urban,Q1,248.9580597145609,Moderately poor,Non Extreme Poor,431
310570.0,Northern,Musanze,Urban,Q4,248.9580597145609,Non Poor,Non Extreme Poor,431
310571.0,Northern,Musanze,Urban,Q4,248.9580597145609,Non Poor,Non Extreme Poor,431
310572.0,Northern,Musanze,Urban,Q2,248.9580597145609,Moderately poor,Non Extreme Poor,431
310573.0,Northern,Musanze,Urban,Q5,248.9580597145609,Non Poor,Non Extreme Poor,431
310574.0,Northern,Musanze,Rural,Q1,267.37502772233313,Moderately poor,Non Extreme Poor,432
310575.0,Northern,Musanze,Rural,Q3,267.37502772233313,Non Poor,Non Extreme Poor,432
310576.0,Northern,Musanze,Rural,Q5,267.37502772233313,Non Poor,Non Extreme Poor,432
310577.0,Northern,Musanze,Rural,Q2,267.37502772233313,Non Poor,Non Extreme Poor,432
310578.0,Northern,Musanze,Rural,Q5,267.37502772233313,Non Poor,Non Extreme Poor,432
310579.0,Northern,Musanze,Rural,Q2,267.37502772233313,Non Poor,Non Extreme Poor,432
310580.0,Northern,Musanze,Rural,Q4,267.37502772233313,Non Poor,Non Extreme Poor,432
310581.0,Northern,Musanze,Rural,Q3,267.37502772233313,Non Poor,Non Extreme Poor,432
310582.0,Northern,Musanze,Rural,Q4,267.37502772233313,Non Poor,Non Extreme Poor,432
310583.0,Northern,Musanze,Urban,Q1,210.76839826839827,Severaly Poor,1.0,431
310584.0,Northern,Musanze,Urban,Q5,210.76839826839827,Non Poor,Non Extreme Poor,431
310585.0,Northern,Musanze,Urban,Q5,210.76839826839827,Non Poor,Non Extreme Poor,431
310586.0,Northern,Musanze,Urban,Q5,210.76839826839827,Non Poor,Non Extreme Poor,431
310587.0,Northern,Musanze,Urban,Q5,210.76839826839827,Non Poor,Non Extreme Poor,431
310588.0,Northern,Musanze,Urban,Q5,210.76839826839827,Non Poor,Non Extreme Poor,431
310589.0,Northern,Musanze,Urban,Q4,210.76839826839827,Non Poor,Non Extreme Poor,431
310590.0,Northern,Musanze,Urban,Q5,210.76839826839827,Non Poor,Non Extreme Poor,431
310591.0,Northern,Musanze,Urban,Q5,210.76839826839827,Non Poor,Non Extreme Poor,431
310592.0,Northern,Musanze,Urban,Q5,257.6058201058201,Non Poor,Non Extreme Poor,431
310593.0,Northern,Musanze,Urban,Q5,257.6058201058201,Non Poor,Non Extreme Poor,431
310594.0,Northern,Musanze,Urban,Q5,257.6058201058201,Non Poor,Non Extreme Poor,431
310595.0,Northern,Musanze,Urban,Q5,257.6058201058201,Non Poor,Non Extreme Poor,431
310596.0,Northern,Musanze,Urban,Q5,257.6058201058201,Non Poor,Non Extreme Poor,431
310597.0,Northern,Musanze,Urban,Q5,257.6058201058201,Non Poor,Non Extreme Poor,431
310598.0,Northern,Musanze,Urban,Q5,257.6058201058201,Non Poor,Non Extreme Poor,431
310599.0,Northern,Musanze,Urban,Q5,257.6058201058201,Non Poor,Non Extreme Poor,431
310600.0,Northern,Musanze,Urban,Q5,257.6058201058201,Non Poor,Non Extreme Poor,431
310601.0,Northern,Musanze,Urban,Q2,264.4753086419753,Non Poor,Non Extreme Poor,431
310602.0,Northern,Musanze,Urban,Q2,264.4753086419753,Non Poor,Non Extreme Poor,431
310603.0,Northern,Musanze,Urban,Q4,264.4753086419753,Non Poor,Non Extreme Poor,431
310604.0,Northern,Musanze,Urban,Q5,264.4753086419753,Non Poor,Non Extreme Poor,431
310605.0,Northern,Musanze,Urban,Q3,264.4753086419753,Non Poor,Non Extreme Poor,431
310606.0,Northern,Musanze,Urban,Q4,264.4753086419753,Non Poor,Non Extreme Poor,431
310607.0,Northern,Musanze,Urban,Q4,264.4753086419753,Non Poor,Non Extreme Poor,431
310608.0,Northern,Musanze,Urban,Q1,264.4753086419753,Moderately poor,Non Extreme Poor,431
310609.0,Northern,Musanze,Urban,Q1,264.4753086419753,Severaly Poor,1.0,431
310610.0,Northern,Musanze,Rural,Q5,246.02777777777774,Non Poor,Non Extreme Poor,432
310611.0,Northern,Musanze,Rural,Q3,246.02777777777774,Non Poor,Non Extreme Poor,432
310612.0,Northern,Musanze,Rural,Q4,246.02777777777774,Non Poor,Non Extreme Poor,432
310613.0,Northern,Musanze,Rural,Q4,246.02777777777774,Non Poor,Non Extreme Poor,432
310614.0,Northern,Musanze,Rural,Q2,246.02777777777774,Non Poor,Non Extreme Poor,432
310615.0,Northern,Musanze,Rural,Q3,246.02777777777774,Non Poor,Non Extreme Poor,432
310616.0,Northern,Musanze,Rural,Q4,246.02777777777774,Non Poor,Non Extreme Poor,432
310617.0,Northern,Musanze,Rural,Q2,246.02777777777774,Moderately poor,Non Extreme Poor,432
310618.0,Northern,Musanze,Rural,Q3,246.02777777777774,Non Poor,Non Extreme Poor,432
310619.0,Northern,Musanze,Rural,Q2,246.073721340388,Moderately poor,Non Extreme Poor,432
310620.0,Northern,Musanze,Rural,Q3,246.073721340388,Non Poor,Non Extreme Poor,432
310621.0,Northern,Musanze,Rural,Q2,246.073721340388,Non Poor,Non Extreme Poor,432
310622.0,Northern,Musanze,Rural,Q3,246.073721340388,Non Poor,Non Extreme Poor,432
310623.0,Northern,Musanze,Rural,Q3,246.073721340388,Non Poor,Non Extreme Poor,432
310624.0,Northern,Musanze,Rural,Q4,246.073721340388,Non Poor,Non Extreme Poor,432
310625.0,Northern,Musanze,Rural,Q2,246.073721340388,Moderately poor,Non Extreme Poor,432
310626.0,Northern,Musanze,Rural,Q5,246.073721340388,Non Poor,Non Extreme Poor,432
310627.0,Northern,Musanze,Rural,Q2,246.073721340388,Non Poor,Non Extreme Poor,432
310628.0,Northern,Musanze,Rural,Q2,248.89207175925924,Non Poor,Non Extreme Poor,432
310629.0,Northern,Musanze,Rural,Q3,248.89207175925924,Non Poor,Non Extreme Poor,432
310630.0,Northern,Musanze,Rural,Q4,248.89207175925924,Non Poor,Non Extreme Poor,432
310631.0,Northern,Musanze,Rural,Q3,248.89207175925924,Non Poor,Non Extreme Poor,432
310632.0,Northern,Musanze,Rural,Q3,248.89207175925924,Non Poor,Non Extreme Poor,432
310633.0,Northern,Musanze,Rural,Q4,248.89207175925924,Non Poor,Non Extreme Poor,432
310634.0,Northern,Musanze,Rural,Q4,248.89207175925924,Non Poor,Non Extreme Poor,432
310635.0,Northern,Musanze,Rural,Q3,248.89207175925924,Non Poor,Non Extreme Poor,432
310636.0,Northern,Musanze,Rural,Q2,248.89207175925924,Moderately poor,Non Extreme Poor,432
310637.0,Northern,Musanze,Rural,Q3,245.6973617453069,Non Poor,Non Extreme Poor,432
310638.0,Northern,Musanze,Rural,Q1,245.6973617453069,Moderately poor,Non Extreme Poor,432
310639.0,Northern,Musanze,Rural,Q4,245.6973617453069,Non Poor,Non Extreme Poor,432
310640.0,Northern,Musanze,Rural,Q2,245.6973617453069,Non Poor,Non Extreme Poor,432
310641.0,Northern,Musanze,Rural,Q5,245.6973617453069,Non Poor,Non Extreme Poor,432
310642.0,Northern,Musanze,Rural,Q3,245.6973617453069,Non Poor,Non Extreme Poor,432
310643.0,Northern,Musanze,Rural,Q4,245.6973617453069,Non Poor,Non Extreme Poor,432
310644.0,Northern,Musanze,Rural,Q4,245.6973617453069,Non Poor,Non Extreme Poor,432
310645.0,Northern,Musanze,Rural,Q3,245.6973617453069,Non Poor,Non Extreme Poor,432
310646.0,Northern,Musanze,Urban,Q2,241.64030026676596,Non Poor,Non Extreme Poor,431
310647.0,Northern,Musanze,Urban,Q5,241.64030026676596,Non Poor,Non Extreme Poor,431
310648.0,Northern,Musanze,Urban,Q5,241.64030026676596,Non Poor,Non Extreme Poor,431
310649.0,Northern,Musanze,Urban,Q5,241.64030026676596,Non Poor,Non Extreme Poor,431
310650.0,Northern,Musanze,Urban,Q5,241.64030026676596,Non Poor,Non Extreme Poor,431
310651.0,Northern,Musanze,Urban,Q4,241.64030026676596,Non Poor,Non Extreme Poor,431
310652.0,Northern,Musanze,Urban,Q5,241.64030026676596,Non Poor,Non Extreme Poor,431
310653.0,Northern,Musanze,Urban,Q5,241.64030026676596,Non Poor,Non Extreme Poor,431
310654.0,Northern,Musanze,Urban,Q5,241.64030026676596,Non Poor,Non Extreme Poor,431
310655.0,Northern,Musanze,Rural,Q4,253.01436781609192,Non Poor,Non Extreme Poor,432
310656.0,Northern,Musanze,Rural,Q3,253.01436781609192,Non Poor,Non Extreme Poor,432
310657.0,Northern,Musanze,Rural,Q4,253.01436781609192,Non Poor,Non Extreme Poor,432
310658.0,Northern,Musanze,Rural,Q3,253.01436781609192,Non Poor,Non Extreme Poor,432
310659.0,Northern,Musanze,Rural,Q3,253.01436781609192,Non Poor,Non Extreme Poor,432
310660.0,Northern,Musanze,Rural,Q4,253.01436781609192,Non Poor,Non Extreme Poor,432
310661.0,Northern,Musanze,Rural,Q1,253.01436781609192,Severaly Poor,1.0,432
310662.0,Northern,Musanze,Rural,Q4,253.01436781609192,Non Poor,Non Extreme Poor,432
310663.0,Northern,Musanze,Rural,Q1,253.01436781609192,Moderately poor,Non Extreme Poor,432
310664.0,Northern,Musanze,Urban,Q3,241.7109929078014,Non Poor,Non Extreme Poor,431
310665.0,Northern,Musanze,Urban,Q5,241.7109929078014,Non Poor,Non Extreme Poor,431
310666.0,Northern,Musanze,Urban,Q4,241.7109929078014,Non Poor,Non Extreme Poor,431
310667.0,Northern,Musanze,Urban,Q3,241.7109929078014,Non Poor,Non Extreme Poor,431
310668.0,Northern,Musanze,Urban,Q5,241.7109929078014,Non Poor,Non Extreme Poor,431
310669.0,Northern,Musanze,Urban,Q5,241.7109929078014,Non Poor,Non Extreme Poor,431
310670.0,Northern,Musanze,Urban,Q5,241.7109929078014,Non Poor,Non Extreme Poor,431
310671.0,Northern,Musanze,Urban,Q4,241.7109929078014,Non Poor,Non Extreme Poor,431
310672.0,Northern,Musanze,Urban,Q4,241.7109929078014,Non Poor,Non Extreme Poor,431
310673.0,Northern,Musanze,Urban,Q4,221.48178556224536,Non Poor,Non Extreme Poor,431
310674.0,Northern,Musanze,Urban,Q4,221.48178556224536,Non Poor,Non Extreme Poor,431
310675.0,Northern,Musanze,Urban,Q4,221.48178556224536,Non Poor,Non Extreme Poor,431
310676.0,Northern,Musanze,Urban,Q5,221.48178556224536,Non Poor,Non Extreme Poor,431
310677.0,Northern,Musanze,Urban,Q2,221.48178556224536,Non Poor,Non Extreme Poor,431
310678.0,Northern,Musanze,Urban,Q3,221.48178556224536,Non Poor,Non Extreme Poor,431
310679.0,Northern,Musanze,Urban,Q4,221.48178556224536,Non Poor,Non Extreme Poor,431
310680.0,Northern,Musanze,Urban,Q3,221.48178556224536,Non Poor,Non Extreme Poor,431
310681.0,Northern,Musanze,Urban,Q1,221.48178556224536,Moderately poor,Non Extreme Poor,431
310682.0,Northern,Burera,Rural,Q2,181.1195767195767,Non Poor,Non Extreme Poor,442
310683.0,Northern,Burera,Rural,Q1,181.1195767195767,Moderately poor,Non Extreme Poor,442
310684.0,Northern,Burera,Rural,Q1,181.1195767195767,Severaly Poor,1.0,442
310685.0,Northern,Burera,Rural,Q1,181.1195767195767,Moderately poor,Non Extreme Poor,442
310686.0,Northern,Burera,Rural,Q4,181.1195767195767,Non Poor,Non Extreme Poor,442
310687.0,Northern,Burera,Rural,Q2,181.1195767195767,Non Poor,Non Extreme Poor,442
310688.0,Northern,Burera,Rural,Q3,181.1195767195767,Non Poor,Non Extreme Poor,442
310689.0,Northern,Burera,Rural,Q3,181.1195767195767,Non Poor,Non Extreme Poor,442
310690.0,Northern,Burera,Rural,Q5,181.1195767195767,Non Poor,Non Extreme Poor,442
310691.0,Northern,Burera,Rural,Q5,199.07539682539684,Non Poor,Non Extreme Poor,442
310692.0,Northern,Burera,Rural,Q3,199.07539682539684,Non Poor,Non Extreme Poor,442
310693.0,Northern,Burera,Rural,Q4,199.07539682539684,Non Poor,Non Extreme Poor,442
310694.0,Northern,Burera,Rural,Q4,199.07539682539684,Non Poor,Non Extreme Poor,442
310695.0,Northern,Burera,Rural,Q4,199.07539682539684,Non Poor,Non Extreme Poor,442
310696.0,Northern,Burera,Rural,Q2,199.07539682539684,Moderately poor,Non Extreme Poor,442
310697.0,Northern,Burera,Rural,Q5,199.07539682539684,Non Poor,Non Extreme Poor,442
310698.0,Northern,Burera,Rural,Q5,199.07539682539684,Non Poor,Non Extreme Poor,442
310699.0,Northern,Burera,Rural,Q3,199.07539682539684,Non Poor,Non Extreme Poor,442
310700.0,Northern,Burera,Rural,Q2,192.10849909584087,Non Poor,Non Extreme Poor,442
310701.0,Northern,Burera,Rural,Q2,192.10849909584087,Moderately poor,Non Extreme Poor,442
310702.0,Northern,Burera,Rural,Q3,192.10849909584087,Non Poor,Non Extreme Poor,442
310703.0,Northern,Burera,Rural,Q1,192.10849909584087,Moderately poor,Non Extreme Poor,442
310704.0,Northern,Burera,Rural,Q2,192.10849909584087,Non Poor,Non Extreme Poor,442
310705.0,Northern,Burera,Rural,Q2,192.10849909584087,Moderately poor,Non Extreme Poor,442
310706.0,Northern,Burera,Rural,Q2,192.10849909584087,Non Poor,Non Extreme Poor,442
310707.0,Northern,Burera,Rural,Q5,192.10849909584087,Non Poor,Non Extreme Poor,442
310708.0,Northern,Burera,Rural,Q5,192.10849909584087,Non Poor,Non Extreme Poor,442
310709.0,Northern,Burera,Rural,Q4,187.36507936507934,Non Poor,Non Extreme Poor,442
310710.0,Northern,Burera,Rural,Q4,187.36507936507934,Non Poor,Non Extreme Poor,442
310711.0,Northern,Burera,Rural,Q3,187.36507936507934,Non Poor,Non Extreme Poor,442
310712.0,Northern,Burera,Rural,Q3,187.36507936507934,Non Poor,Non Extreme Poor,442
310713.0,Northern,Burera,Rural,Q1,187.36507936507934,Moderately poor,Non Extreme Poor,442
310714.0,Northern,Burera,Rural,Q1,187.36507936507934,Severaly Poor,1.0,442
310715.0,Northern,Burera,Rural,Q2,187.36507936507934,Non Poor,Non Extreme Poor,442
310716.0,Northern,Burera,Rural,Q2,187.36507936507934,Non Poor,Non Extreme Poor,442
310717.0,Northern,Burera,Rural,Q4,187.36507936507934,Non Poor,Non Extreme Poor,442
310718.0,Northern,Burera,Urban,Q5,175.97706093189964,Non Poor,Non Extreme Poor,441
310719.0,Northern,Burera,Urban,Q5,175.97706093189964,Non Poor,Non Extreme Poor,441
310720.0,Northern,Burera,Urban,Q3,175.97706093189964,Non Poor,Non Extreme Poor,441
310721.0,Northern,Burera,Urban,Q1,175.97706093189964,Moderately poor,Non Extreme Poor,441
310722.0,Northern,Burera,Urban,Q2,175.97706093189964,Moderately poor,Non Extreme Poor,441
310723.0,Northern,Burera,Urban,Q5,175.97706093189964,Non Poor,Non Extreme Poor,441
310724.0,Northern,Burera,Urban,Q5,175.97706093189964,Non Poor,Non Extreme Poor,441
310725.0,Northern,Burera,Urban,Q4,175.97706093189964,Non Poor,Non Extreme Poor,441
310726.0,Northern,Burera,Urban,Q4,175.97706093189964,Non Poor,Non Extreme Poor,441
310727.0,Northern,Burera,Rural,Q3,180.33888888888887,Non Poor,Non Extreme Poor,442
310728.0,Northern,Burera,Rural,Q5,180.33888888888887,Non Poor,Non Extreme Poor,442
310729.0,Northern,Burera,Rural,Q4,180.33888888888887,Non Poor,Non Extreme Poor,442
310730.0,Northern,Burera,Rural,Q3,180.33888888888887,Non Poor,Non Extreme Poor,442
310731.0,Northern,Burera,Rural,Q4,180.33888888888887,Non Poor,Non Extreme Poor,442
310732.0,Northern,Burera,Rural,Q4,180.33888888888887,Non Poor,Non Extreme Poor,442
310733.0,Northern,Burera,Rural,Q4,180.33888888888887,Non Poor,Non Extreme Poor,442
310734.0,Northern,Burera,Rural,Q2,180.33888888888887,Non Poor,Non Extreme Poor,442
310735.0,Northern,Burera,Rural,Q4,180.33888888888887,Non Poor,Non Extreme Poor,442
310736.0,Northern,Burera,Rural,Q3,176.34360410831,Non Poor,Non Extreme Poor,442
310737.0,Northern,Burera,Rural,Q2,176.34360410831,Moderately poor,Non Extreme Poor,442
310738.0,Northern,Burera,Rural,Q2,176.34360410831,Non Poor,Non Extreme Poor,442
310739.0,Northern,Burera,Rural,Q3,176.34360410831,Non Poor,Non Extreme Poor,442
310740.0,Northern,Burera,Rural,Q1,176.34360410831,Moderately poor,Non Extreme Poor,442
310741.0,Northern,Burera,Rural,Q4,176.34360410831,Non Poor,Non Extreme Poor,442
310742.0,Northern,Burera,Rural,Q4,176.34360410831,Non Poor,Non Extreme Poor,442
310743.0,Northern,Burera,Rural,Q5,176.34360410831,Non Poor,Non Extreme Poor,442
310744.0,Northern,Burera,Rural,Q3,176.34360410831,Non Poor,Non Extreme Poor,442
310745.0,Northern,Burera,Rural,Q3,192.2635128125324,Non Poor,Non Extreme Poor,442
310746.0,Northern,Burera,Rural,Q4,192.2635128125324,Non Poor,Non Extreme Poor,442
310747.0,Northern,Burera,Rural,Q1,192.2635128125324,Moderately poor,Non Extreme Poor,442
310748.0,Northern,Burera,Rural,Q2,192.2635128125324,Non Poor,Non Extreme Poor,442
310749.0,Northern,Burera,Rural,Q4,192.2635128125324,Non Poor,Non Extreme Poor,442
310750.0,Northern,Burera,Rural,Q1,192.2635128125324,Moderately poor,Non Extreme Poor,442
310751.0,Northern,Burera,Rural,Q4,192.2635128125324,Non Poor,Non Extreme Poor,442
310752.0,Northern,Burera,Rural,Q4,192.2635128125324,Non Poor,Non Extreme Poor,442
310753.0,Northern,Burera,Rural,Q3,192.2635128125324,Non Poor,Non Extreme Poor,442
310754.0,Northern,Burera,Rural,Q4,214.13151927437642,Non Poor,Non Extreme Poor,442
310755.0,Northern,Burera,Rural,Q4,214.13151927437642,Non Poor,Non Extreme Poor,442
310756.0,Northern,Burera,Rural,Q3,214.13151927437642,Non Poor,Non Extreme Poor,442
310757.0,Northern,Burera,Rural,Q5,214.13151927437642,Non Poor,Non Extreme Poor,442
310758.0,Northern,Burera,Rural,Q4,214.13151927437642,Non Poor,Non Extreme Poor,442
310759.0,Northern,Burera,Rural,Q4,214.13151927437642,Non Poor,Non Extreme Poor,442
310760.0,Northern,Burera,Rural,Q5,214.13151927437642,Non Poor,Non Extreme Poor,442
310761.0,Northern,Burera,Rural,Q5,214.13151927437642,Non Poor,Non Extreme Poor,442
310762.0,Northern,Burera,Rural,Q5,214.13151927437642,Non Poor,Non Extreme Poor,442
310763.0,Northern,Burera,Rural,Q2,191.18885649497898,Non Poor,Non Extreme Poor,442
310764.0,Northern,Burera,Rural,Q4,191.18885649497898,Non Poor,Non Extreme Poor,442
310765.0,Northern,Burera,Rural,Q3,191.18885649497898,Non Poor,Non Extreme Poor,442
310766.0,Northern,Burera,Rural,Q2,191.18885649497898,Non Poor,Non Extreme Poor,442
310767.0,Northern,Burera,Rural,Q5,191.18885649497898,Non Poor,Non Extreme Poor,442
310768.0,Northern,Burera,Rural,Q5,191.18885649497898,Non Poor,Non Extreme Poor,442
310769.0,Northern,Burera,Rural,Q5,191.18885649497898,Non Poor,Non Extreme Poor,442
310770.0,Northern,Burera,Rural,Q1,191.18885649497898,Moderately poor,Non Extreme Poor,442
310771.0,Northern,Burera,Rural,Q1,191.18885649497898,Severaly Poor,1.0,442
310772.0,Northern,Burera,Rural,Q3,178.25705467372134,Non Poor,Non Extreme Poor,442
310773.0,Northern,Burera,Rural,Q3,178.25705467372134,Non Poor,Non Extreme Poor,442
310774.0,Northern,Burera,Rural,Q4,178.25705467372134,Non Poor,Non Extreme Poor,442
310775.0,Northern,Burera,Rural,Q2,178.25705467372134,Non Poor,Non Extreme Poor,442
310776.0,Northern,Burera,Rural,Q1,178.25705467372134,Moderately poor,Non Extreme Poor,442
310777.0,Northern,Burera,Rural,Q3,178.25705467372134,Non Poor,Non Extreme Poor,442
310778.0,Northern,Burera,Rural,Q5,178.25705467372134,Non Poor,Non Extreme Poor,442
310779.0,Northern,Burera,Rural,Q3,178.25705467372134,Non Poor,Non Extreme Poor,442
310780.0,Northern,Burera,Rural,Q5,178.25705467372134,Non Poor,Non Extreme Poor,442
310781.0,Northern,Burera,Urban,Q1,159.51709401709402,Moderately poor,Non Extreme Poor,441
310782.0,Northern,Burera,Urban,Q5,159.51709401709402,Non Poor,Non Extreme Poor,441
310783.0,Northern,Burera,Urban,Q2,159.51709401709402,Non Poor,Non Extreme Poor,441
310784.0,Northern,Burera,Urban,Q4,159.51709401709402,Non Poor,Non Extreme Poor,441
310785.0,Northern,Burera,Urban,Q5,159.51709401709402,Non Poor,Non Extreme Poor,441
310786.0,Northern,Burera,Urban,Q4,159.51709401709402,Non Poor,Non Extreme Poor,441
310787.0,Northern,Burera,Urban,Q3,159.51709401709402,Non Poor,Non Extreme Poor,441
310788.0,Northern,Burera,Urban,Q5,159.51709401709402,Non Poor,Non Extreme Poor,441
310789.0,Northern,Burera,Urban,Q5,159.51709401709402,Non Poor,Non Extreme Poor,441
310790.0,Northern,Burera,Rural,Q4,189.43541173375425,Non Poor,Non Extreme Poor,442
310791.0,Northern,Burera,Rural,Q3,189.43541173375425,Non Poor,Non Extreme Poor,442
310792.0,Northern,Burera,Rural,Q4,189.43541173375425,Non Poor,Non Extreme Poor,442
310793.0,Northern,Burera,Rural,Q5,189.43541173375425,Non Poor,Non Extreme Poor,442
310794.0,Northern,Burera,Rural,Q2,189.43541173375425,Non Poor,Non Extreme Poor,442
310795.0,Northern,Burera,Rural,Q3,189.43541173375425,Non Poor,Non Extreme Poor,442
310796.0,Northern,Burera,Rural,Q2,189.43541173375425,Non Poor,Non Extreme Poor,442
310797.0,Northern,Burera,Rural,Q4,189.43541173375425,Non Poor,Non Extreme Poor,442
310798.0,Northern,Burera,Rural,Q3,189.43541173375425,Non Poor,Non Extreme Poor,442
310799.0,Northern,Burera,Rural,Q4,184.11597394256356,Non Poor,Non Extreme Poor,442
310800.0,Northern,Burera,Rural,Q2,184.11597394256356,Non Poor,Non Extreme Poor,442
310801.0,Northern,Burera,Rural,Q5,184.11597394256356,Non Poor,Non Extreme Poor,442
310802.0,Northern,Burera,Rural,Q4,184.11597394256356,Non Poor,Non Extreme Poor,442
310803.0,Northern,Burera,Rural,Q4,184.11597394256356,Non Poor,Non Extreme Poor,442
310804.0,Northern,Burera,Rural,Q5,184.11597394256356,Non Poor,Non Extreme Poor,442
310805.0,Northern,Burera,Rural,Q4,184.11597394256356,Non Poor,Non Extreme Poor,442
310806.0,Northern,Burera,Rural,Q4,184.11597394256356,Non Poor,Non Extreme Poor,442
310807.0,Northern,Burera,Rural,Q2,184.11597394256356,Non Poor,Non Extreme Poor,442
310808.0,Northern,Burera,Rural,Q2,183.65487977369165,Non Poor,Non Extreme Poor,442
310809.0,Northern,Burera,Rural,Q2,183.65487977369165,Non Poor,Non Extreme Poor,442
310810.0,Northern,Burera,Rural,Q3,183.65487977369165,Non Poor,Non Extreme Poor,442
310811.0,Northern,Burera,Rural,Q2,183.65487977369165,Moderately poor,Non Extreme Poor,442
310812.0,Northern,Burera,Rural,Q3,183.65487977369165,Non Poor,Non Extreme Poor,442
310813.0,Northern,Burera,Rural,Q1,183.65487977369165,Moderately poor,Non Extreme Poor,442
310814.0,Northern,Burera,Rural,Q4,183.65487977369165,Non Poor,Non Extreme Poor,442
310815.0,Northern,Burera,Rural,Q2,183.65487977369165,Non Poor,Non Extreme Poor,442
310816.0,Northern,Burera,Rural,Q4,183.65487977369165,Non Poor,Non Extreme Poor,442
310817.0,Northern,Burera,Rural,Q5,190.10700735578783,Non Poor,Non Extreme Poor,442
310818.0,Northern,Burera,Rural,Q3,190.10700735578783,Non Poor,Non Extreme Poor,442
310819.0,Northern,Burera,Rural,Q3,190.10700735578783,Non Poor,Non Extreme Poor,442
310820.0,Northern,Burera,Rural,Q5,190.10700735578783,Non Poor,Non Extreme Poor,442
310821.0,Northern,Burera,Rural,Q5,190.10700735578783,Non Poor,Non Extreme Poor,442
310822.0,Northern,Burera,Rural,Q5,190.10700735578783,Non Poor,Non Extreme Poor,442
310823.0,Northern,Burera,Rural,Q1,190.10700735578783,Moderately poor,Non Extreme Poor,442
310824.0,Northern,Burera,Rural,Q1,190.10700735578783,Moderately poor,Non Extreme Poor,442
310825.0,Northern,Burera,Rural,Q4,190.10700735578783,Non Poor,Non Extreme Poor,442
310826.0,Northern,Burera,Urban,Q1,205.58098396904364,Moderately poor,Non Extreme Poor,441
310827.0,Northern,Burera,Urban,Q4,205.58098396904364,Non Poor,Non Extreme Poor,441
310828.0,Northern,Burera,Urban,Q2,205.58098396904364,Non Poor,Non Extreme Poor,441
310829.0,Northern,Burera,Urban,Q5,205.58098396904364,Non Poor,Non Extreme Poor,441
310830.0,Northern,Burera,Urban,Q4,205.58098396904364,Non Poor,Non Extreme Poor,441
310831.0,Northern,Burera,Urban,Q3,205.58098396904364,Non Poor,Non Extreme Poor,441
310832.0,Northern,Burera,Urban,Q3,205.58098396904364,Non Poor,Non Extreme Poor,441
310833.0,Northern,Burera,Urban,Q1,205.58098396904364,Moderately poor,Non Extreme Poor,441
310834.0,Northern,Burera,Urban,Q4,205.58098396904364,Non Poor,Non Extreme Poor,441
310835.0,Northern,Burera,Rural,Q5,187.36507936507934,Non Poor,Non Extreme Poor,442
